20240117090001,125.39771
20240117091001,205.70844
20240117092001,155.25436
20240117093001,107.83919
20240117094001,13.39534
20240117095001,8.53482
20240117100001,56.90814
20240117101001,53.13286
20240117102001,39.36441
20240117103001,28.50226
20240117104001,19.69675
20240117105001,12.09254
20240117110001,9.90651
20240117111001,10.71943
20240117112001,10.33112
20240117113001,6.34244
20240117114001,6.13583
20240117115001,6.36767
20240117120001,4.41086
20240117121001,4.14245
20240117122001,4.04589
20240117123001,4.03213
20240117124001,4.30929
20240117125001,5.33057
20240117130001,5.51337
20240117131001,5.61331
20240117132001,4.68362
20240117133001,4.80944
20240117134001,3.79446
20240117135001,3.75335
20240117140001,2.78847
20240117141001,3.77664
20240117142001,3.77664
20240117143001,3.77664
20240117144001,3.81893
20240117145001,3.70807
20240117150001,3.96787
20240117151001,4.55526
20240117152001,3.72106
20240117153001,3.14561
20240117154001,3.92783
20240117155001,3.21938
20240117160001,2.94394
20240117161001,7.66913
20240117162001,6.98945
20240117163001,1.98766
20240117164001,0.95168
20240117165001,1.32644
20240119090001,296.15958
20240119091001,389.79815
20240119092001,287.61903
20240119093001,162.90125
20240119094001,130.74068
20240119095001,110.99686
20240119100001,95.00798
20240119101001,71.68218
20240119102001,42.99314
20240119103001,26.91982
20240119104001,11.57037
20240119105001,6.44829
20240119110001,9.90651
20240119111001,10.71943
20240119112001,10.33112
20240119113001,6.34244
20240119114001,6.13583
20240119115001,6.36767
20240119120001,4.41086
20240119121001,4.14245
20240119122001,4.04589
20240119123001,4.03213
20240119124001,4.30929
20240119125001,5.33057
20240119130001,5.51337
20240119131001,5.61331
20240119132001,4.68362
20240119133001,4.80944
20240119134001,3.79446
20240119135001,3.75335
20240119140001,2.78847
20240119141001,3.77664
20240119142001,3.77664
20240119143001,3.77664
20240119144001,3.81893
20240119145001,3.70807
20240119150001,3.96787
20240119151001,4.55526
20240119152001,3.72106
20240119153001,3.14561
20240119154001,3.92783
20240119155001,3.21938
20240119160001,2.94394
20240119161001,7.66913
20240119162001,6.98945
20240119163001,1.98766
20240119164001,0.95168
20240119165001,1.32644
20240224090001,147.72314
20240224091001,209.53439
20240224092001,183.91718
20240224093001,103.13175
20240224094001,7.91575
20240224095001,8.25493
20240224100001,63.92269
20240224101001,57.50962
20240224102001,47.64547
20240224103001,31.56164
20240224104001,26.85995
20240224105001,15.98558
20240224110001,9.90651
20240224111001,10.71943
20240224112001,10.33112
20240224113001,6.34244
20240224114001,6.13583
20240224115001,6.36767
20240224120001,4.41086
20240224121001,4.14245
20240224122001,4.04589
20240224123001,4.03213
20240224124001,4.30929
20240224125001,5.33057
20240224130001,5.51337
20240224131001,5.61331
20240224132001,4.68362
20240224133001,4.80944
20240224134001,3.79446
20240224135001,3.75335
20240224140001,2.78847
20240224141001,3.77664
20240224142001,3.77664
20240224143001,3.77664
20240224144001,3.81893
20240224145001,3.70807
20240224150001,3.96787
20240224151001,4.55526
20240224152001,3.72106
20240224153001,3.14561
20240224154001,3.92783
20240224155001,3.21938
20240224160001,2.94394
20240224161001,7.66913
20240224162001,6.98945
20240224163001,1.98766
20240224164001,0.95168
20240224165001,1.32644
20240226090001,106.81036
20240226091001,193.98978
20240226092001,131.98074
20240226093001,76.39805
20240226094001,7.34152
20240226095001,7.55115
20240226100001,44.77732
20240226101001,47.24944
20240226102001,36.01421
20240226103001,27.3322
20240226104001,20.06712
20240226105001,12.82063
20240226110001,9.90651
20240226111001,10.71943
20240226112001,10.33112
20240226113001,6.34244
20240226114001,6.13583
20240226115001,6.36767
20240226120001,4.41086
20240226121001,4.14245
20240226122001,4.04589
20240226123001,4.03213
20240226124001,4.30929
20240226125001,5.33057
20240226130001,5.51337
20240226131001,5.61331
20240226132001,4.68362
20240226133001,4.80944
20240226134001,3.79446
20240226135001,3.75335
20240226140001,2.78847
20240226141001,3.77664
20240226142001,3.77664
20240226143001,3.77664
20240226144001,3.81893
20240226145001,3.70807
20240226150001,3.96787
20240226151001,4.55526
20240226152001,3.72106
20240226153001,3.14561
20240226154001,3.92783
20240226155001,3.21938
20240226160001,2.94394
20240226161001,7.66913
20240226162001,6.98945
20240226163001,1.98766
20240226164001,0.95168
20240226165001,1.32644
20240327090001,83.71043
20240327091001,128.35349
20240327092001,126.48885
20240327093001,65.2621
20240327094001,17.11987
20240327095001,10.87829
20240327100001,21.86735
20240327101001,10.70502
20240327102001,7.72827
20240327103001,7.55045
20240327104001,7.52898
20240327105001,6.90803
20240327110001,9.90651
20240327111001,10.71943
20240327112001,10.33112
20240327113001,6.34244
20240327114001,6.13583
20240327115001,6.36767
20240327120001,4.41086
20240327121001,4.14245
20240327122001,4.04589
20240327123001,4.03213
20240327124001,4.30929
20240327125001,5.33057
20240327130001,5.51337
20240327131001,5.61331
20240327132001,4.68362
20240327133001,4.80944
20240327134001,3.79446
20240327135001,3.75335
20240327140001,2.78847
20240327141001,3.77664
20240327142001,3.77664
20240327143001,3.77664
20240327144001,3.81893
20240327145001,3.70807
20240327150001,3.96787
20240327151001,4.55526
20240327152001,3.72106
20240327153001,3.14561
20240327154001,3.92783
20240327155001,3.21938
20240327160001,2.94394
20240327161001,7.66913
20240327162001,6.98945
20240327163001,1.98766
20240327164001,0.95168
20240327165001,1.32644
20240329090001,11.23348
20240329091001,193.80802
20240329092001,188.60831
20240329093001,119.02649
20240329094001,66.33166
20240329095001,22.3221
20240329100001,23.9897
20240329101001,16.23801
20240329102001,9.3325
20240329103001,8.49314
20240329104001,7.97672
20240329105001,7.86922
20240329110001,9.90651
20240329111001,10.71943
20240329112001,10.33112
20240329113001,6.34244
20240329114001,6.13583
20240329115001,6.36767
20240329120001,4.41086
20240329121001,4.14245
20240329122001,4.04589
20240329123001,4.03213
20240329124001,4.30929
20240329125001,5.33057
20240329130001,5.51337
20240329131001,5.61331
20240329132001,4.68362
20240329133001,4.80944
20240329134001,3.79446
20240329135001,3.75335
20240329140001,2.78847
20240329141001,3.77664
20240329142001,3.77664
20240329143001,3.77664
20240329144001,3.81893
20240329145001,3.70807
20240329150001,3.96787
20240329151001,4.55526
20240329152001,3.72106
20240329153001,3.14561
20240329154001,3.92783
20240329155001,3.21938
20240329160001,2.94394
20240329161001,7.66913
20240329162001,6.98945
20240329163001,1.98766
